video_id,author,comment_text,like_count,published_at,classificacao
nTcRHtcaE10,@BrunoAlves-zp1gr,Pedi namoro com ela de vorta,0.0,2025-03-12T14:40:22Z,not_toxic
nTcRHtcaE10,@gleicianedantasdejesus9354,SEMPRE SHIPPEI ESSES DOIS ❤❤,7.0,2025-03-12T14:40:15Z,not_toxic
nTcRHtcaE10,@augustomm5169,Agoraaaaaaa vaaaaiiii!!!!!!!!!!!!,4.0,2025-03-12T14:40:11Z,not_toxic
nTcRHtcaE10,@BrunoAlves-zp1gr,Vorta com ela,0.0,2025-03-12T14:39:57Z,not_toxic
nTcRHtcaE10,@BrunoAlves-zp1gr,Vai vorta ainda,0.0,2025-03-12T14:39:44Z,not_toxic
nTcRHtcaE10,@jamileizabele4833,A Gabi sempre falava que não queria nada com o Ian oxe kkkkkkkkk😊lindos,34.0,2025-03-12T14:38:05Z,not_toxic
nTcRHtcaE10,@liliannalmeida817,Gabi não  faz o ian sofrer novamente <br>❤ vcs dois juntos são top demais,5.0,2025-03-12T14:36:39Z,not_toxic
nTcRHtcaE10,@Raquelmarinhooficial,Finalmente um video diferente kk,7.0,2025-03-12T14:35:21Z,not_toxic
nTcRHtcaE10,@PEDROHENRIQUE-jm3kk,Chama ela,2.0,2025-03-12T14:34:14Z,not_toxic
nTcRHtcaE10,@franciscolima7421,Finalmente o casal ficou torço muito pra esse casal vcs são muito lindos juntos,18.0,2025-03-12T14:33:25Z,not_toxic
nTcRHtcaE10,@AdenirGuedesFernandes,Chama,0.0,2025-03-12T14:33:02Z,not_toxic
nTcRHtcaE10,@PedroPauloNCC,Chama pro date !!,0.0,2025-03-12T14:32:40Z,not_toxic
nTcRHtcaE10,@franciscolima7421,Finalmente o casal ficou,7.0,2025-03-12T14:32:24Z,not_toxic
nTcRHtcaE10,@ricardodelima9821,Meu Deus que novelinha patética  o flagrante foi gravado na toca. Kkkkkkkkk.,1.0,2025-03-12T14:32:02Z,toxic
nTcRHtcaE10,@jenifergabriela1360,Nossa agora tô feliz,0.0,2025-03-12T14:31:48Z,not_toxic
nTcRHtcaE10,@AdenirGuedesFernandes,Ian e gabi❤❤❤,2.0,2025-03-12T14:31:36Z,not_toxic
nTcRHtcaE10,@tatianavasques1893,Sempre torci para esse casal Ian se declara❤❤❤❤,6.0,2025-03-12T14:31:27Z,not_toxic
nTcRHtcaE10,@berkbk3868,Chama ela pra sair,1.0,2025-03-12T14:31:26Z,not_toxic
nTcRHtcaE10,@jamileizabele4833,O clima estranho entre Carol e Caio KKKKKKKKKK,62.0,2025-03-12T14:31:06Z,toxic
nTcRHtcaE10,@berkbk3868,"Vai com tudo Ian 👏🏾👏🏾👏🏾👏🏾 agora vaiiiii, ela tá na tua 👌🏾",14.0,2025-03-12T14:31:05Z,not_toxic
nTcRHtcaE10,@Mateus-2245,Nmrl sei não hein eu ainda lembro o que ela fez com ele aquilo foi muita sacanagem,25.0,2025-03-12T14:29:01Z,not_toxic
nTcRHtcaE10,@Mateus-2245,Nmrl eu não tô a fim de ver o calvo sofrendo de novo se por caso eles voltarem,162.0,2025-03-12T14:28:21Z,not_toxic
nTcRHtcaE10,@CristinaGomes-g7j,"Aí mostra mais da nova vida da Carol, só vc Rezende pra fazer a gente conseguir ver mais ela por favorrrrr @rezende",0.0,2025-03-12T14:28:20Z,not_toxic
nTcRHtcaE10,@deboragrossviegasdasilva1240,E verdade mesmo  eles estão se gostam dos outros,1.0,2025-03-12T14:27:56Z,not_toxic
nTcRHtcaE10,@giselifeitosa7531,Chama ela pra sair,1.0,2025-03-12T14:27:48Z,not_toxic
nTcRHtcaE10,@taisilva6333,"Aaah que de tudo certo com eles, sempre achei eles fofos ❤🎉",8.0,2025-03-12T14:27:31Z,not_toxic
nTcRHtcaE10,@marcondessilva1145,Ian e gabi,1.0,2025-03-12T14:26:38Z,not_toxic
nTcRHtcaE10,@JoaoCarlos-pm2qv,❤❤❤❤,0.0,2025-03-12T14:26:17Z,not_toxic
nTcRHtcaE10,@JoaoCarlos-pm2qv,❤❤❤,0.0,2025-03-12T14:26:09Z,not_toxic
nTcRHtcaE10,@JoaoCarlos-pm2qv,❤❤,0.0,2025-03-12T14:26:01Z,not_toxic
nTcRHtcaE10,@MarcellaVicente-v4l,😂,0.0,2025-03-12T14:24:42Z,not_toxic
nTcRHtcaE10,@FranciscoBitencourt-w6w,Foi beijo de língua ainda,7.0,2025-03-12T14:24:25Z,not_toxic
nTcRHtcaE10,@MarcellaVicente-v4l,CAIO e bonito 😍,2.0,2025-03-12T14:23:17Z,not_toxic
nTcRHtcaE10,@Mateus-2245,Nmrl finalmente depois de meses voltaram nesse assunto,32.0,2025-03-12T14:22:40Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:22:10Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:21:55Z,not_toxic
nTcRHtcaE10,@LeicianeBastos-k7f,Lindos❤❤,4.0,2025-03-12T14:21:55Z,not_toxic
nTcRHtcaE10,@wilmarfernandes4982,Às meninas estão muitos lindas demais parabéns amo muito vcs ❤️❤️❤️❤️❤️💋💋💋💋💋,12.0,2025-03-12T14:21:53Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:21:40Z,not_toxic
nTcRHtcaE10,@sirlenedasdoresdamascenada1301,Eia o amor está nuar em Ian agora vídeos Bon 👏👏Ian fãs aquela surpresa pra Gabi não esquecer de convidar o Vini ela esureal com as palavras 😂😂,5.0,2025-03-12T14:21:35Z,not_toxic
nTcRHtcaE10,@leonardorichard3632,Outra novela 😅,0.0,2025-03-12T14:21:33Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:21:23Z,not_toxic
nTcRHtcaE10,@GessicaSantosdaSilva-xv2qo,Caian❤❤,1.0,2025-03-12T14:21:20Z,not_toxic
nTcRHtcaE10,@EmanuelJackson-ss3li,"Até que fim, voltaram ❤",9.0,2025-03-12T14:21:15Z,not_toxic
nTcRHtcaE10,@AlcidesGabriel-s7m,E com tigo Yan  chama pra sair,0.0,2025-03-12T14:20:56Z,not_toxic
nTcRHtcaE10,@fernandaterezinhadasilva2148,Hahhhhhhhbhb,0.0,2025-03-12T14:20:47Z,not_toxic
nTcRHtcaE10,@MariaAliceAlmeidasilva-h9b,Chama iam por favor  vai da certo,1.0,2025-03-12T14:20:30Z,not_toxic
nTcRHtcaE10,@SilvaWe,eu acho Ian deve tentar de novo com a Gabi tá na cara os dois sr gostam de verdade,5.0,2025-03-12T14:20:00Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:19:54Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:19:39Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:19:30Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:19:21Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:18:56Z,not_toxic
nTcRHtcaE10,@pedropaquete9337,Chama ela para sair ian,1.0,2025-03-12T14:18:55Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:18:49Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:18:40Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:18:31Z,not_toxic
nTcRHtcaE10,@BiancaMichiles,❤,0.0,2025-03-12T14:18:23Z,not_toxic
nTcRHtcaE10,@adrianaoliveira2518,Oi Rezende,0.0,2025-03-12T14:18:16Z,not_toxic
nTcRHtcaE10,@williamnunes9014,que legal eu adorei o vídeo lindos ❤ ❤ ❤ ❤ ❤ ❤ ❤ 🎉🎉🎉,1.0,2025-03-12T14:17:53Z,not_toxic
nTcRHtcaE10,@iasmimvitoria1967,Esses casais da casa são lindoss,1.0,2025-03-12T14:17:47Z,not_toxic
nTcRHtcaE10,@laysneres3758,Chamaian,1.0,2025-03-12T14:15:54Z,not_toxic
nTcRHtcaE10,@julianaaguiararaujo5395,Até quem fim um vídeo diferente!👏🏻👏🏻👏🏻,109.0,2025-03-12T14:14:43Z,not_toxic
nTcRHtcaE10,@leopereira4083,"Ian chama, porque vai dar bom",2.0,2025-03-12T14:14:07Z,not_toxic
nTcRHtcaE10,@thiagoxp.,cheguei cedoooooooooooooo,1.0,2025-03-12T14:13:25Z,not_toxic
nTcRHtcaE10,@asirmaspaixao,Nao acreditooo😮😮😮😮😮,2.0,2025-03-12T14:13:13Z,not_toxic
nTcRHtcaE10,@ivonearapiraca8424,Chama ela para sair,1.0,2025-03-12T14:12:36Z,not_toxic
nTcRHtcaE10,@Zanella.Cortes,Vídeo incrível,9.0,2025-03-12T14:12:17Z,not_toxic
nTcRHtcaE10,@ChristianAdonaiSouza2009,Esse é o nosso cauvo nós nossos corações o mostro uma máquina ele Ian,9.0,2025-03-12T14:11:53Z,not_toxic
nTcRHtcaE10,@SabrinaEwellen,Ian e gabi❤❤,16.0,2025-03-12T14:11:53Z,not_toxic
nTcRHtcaE10,@DanielDomingo-s9v,Chama iam,2.0,2025-03-12T14:10:39Z,not_toxic
nTcRHtcaE10,@anaclaudiaana3216,😅😅😅😅😅😅😅❤❤❤❤❤❤❤❤❤❤❤❤❤,2.0,2025-03-12T14:10:06Z,not_toxic
nTcRHtcaE10,@MiguelVinicius-zy6km,Oiiiiiiiiiiiiii,1.0,2025-03-12T14:06:06Z,not_toxic
nTcRHtcaE10,@RafaelGoshima9-,Gabian,3.0,2025-03-12T14:05:19Z,not_toxic
nTcRHtcaE10,@asirmaspaixao,Oiii,0.0,2025-03-12T14:04:59Z,not_toxic
nTcRHtcaE10,@LetíciaSouto-c2t,Oi Rezende oi gente ❤🎉,8.0,2025-03-12T14:04:10Z,not_toxic
nTcRHtcaE10,@robsonalvares2726,Oiiii,1.0,2025-03-12T14:03:47Z,not_toxic
nTcRHtcaE10,@leoPLAYBW750,Fixa eu rezende❤,1.0,2025-03-12T14:03:38Z,not_toxic
nTcRHtcaE10,@KayoSilva-n9h,Primeiro,0.0,2025-03-12T14:02:35Z,not_toxic
nTcRHtcaE10,@byrafazx,😊😊😊😊,0.0,2025-03-12T14:02:19Z,not_toxic
nTcRHtcaE10,@bielzinff7775,primeiro,0.0,2025-03-12T14:02:11Z,not_toxic
nTcRHtcaE10,@BeatrizEJunior-f2f,Terceira,0.0,2025-03-12T14:02:07Z,not_toxic
nTcRHtcaE10,@VGXtreme,😆,2.0,2025-03-12T14:01:59Z,not_toxic
nTcRHtcaE10,@bielzinff7775,CAUÃ e Gabi ❤,15.0,2025-03-12T14:01:59Z,not_toxic
nTcRHtcaE10,@MiguelRodriguesRosa-eg7ni,Manda salve,4.0,2025-03-12T14:01:53Z,not_toxic
nTcRHtcaE10,@pedrojoao007,🎉,1.0,2025-03-12T14:01:47Z,not_toxic
nTcRHtcaE10,@MiguelRodriguesRosa-eg7ni,Primeiro,0.0,2025-03-12T14:01:40Z,not_toxic
nTcRHtcaE10,@cristianfranca4151,😊😊😊😊,5.0,2025-03-12T14:01:35Z,not_toxic
nTcRHtcaE10,@SrWhiterXxx,Primeiro,4.0,2025-03-12T14:01:28Z,not_toxic
CaWh022KuX4,@ValentinaSoaresdaSilva-q9g,Eu  açho eles   tão fofos,0.0,2025-04-25T01:09:34Z,not_toxic
CaWh022KuX4,@phelipeoliveira533,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=664"">11:04</a> ele tem 16 anos",0.0,2025-04-22T18:48:16Z,not_toxic
CaWh022KuX4,@AntonelaBenites,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=711"">11:51</a> ❤❤",0.0,2025-04-22T14:14:05Z,not_toxic
CaWh022KuX4,@AntonelaBenites,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=708"">11:48</a> ❤❤",0.0,2025-04-22T14:12:52Z,not_toxic
CaWh022KuX4,@CíceroAlexGomesPeixoto,Cadê o vini marioto,0.0,2025-04-21T13:44:34Z,not_toxic
CaWh022KuX4,@Nickegugunaarea,🤮,0.0,2025-04-19T00:35:31Z,not_toxic
CaWh022KuX4,@EmillyMelges,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=523"">8:43</a> óia o pai e o filho",0.0,2025-04-19T00:26:08Z,not_toxic
CaWh022KuX4,@andrezamartinsvalerio5727,Ameii,1.0,2025-04-19T00:22:44Z,not_toxic
CaWh022KuX4,@natashabizerra4739,Agora a Julia tá chegando,0.0,2025-04-18T23:00:23Z,not_toxic
CaWh022KuX4,@natanesuelem881,Oi,0.0,2025-04-18T16:38:17Z,not_toxic
CaWh022KuX4,@DarlenePereira-j1x,Casal perfeito!❤❤❤,0.0,2025-04-18T11:51:53Z,not_toxic
CaWh022KuX4,@neivasenaferreira9241,Amanhã vai sair vídeo né 11 horas me fala aí,0.0,2025-04-17T13:18:16Z,not_toxic
CaWh022KuX4,@mariaclarasilva6893,Os mais lindos ❤❤❤❤,1.0,2025-04-17T03:56:26Z,not_toxic
CaWh022KuX4,@KelynRodriguesgamerKelynRodrig,Acho que a Julia só está esperando o caua pedir ela em namoro...<br>Cadê o pedido cauã???,0.0,2025-04-17T00:15:58Z,not_toxic
CaWh022KuX4,@TalissaLopes-k8s,Acho que ja da bom demais pra se assumir ❤,0.0,2025-04-16T23:50:53Z,not_toxic
CaWh022KuX4,@MariaAniele-s6h,Gente vocês já perceberam quando Cauã beija a Júlia ela sempre fecha o olho Deve ser porque ela gosta muito dele quem concorda deixa um like❤,0.0,2025-04-16T21:39:16Z,not_toxic
CaWh022KuX4,@MariaAniele-s6h,Gente vocês já perceberam quando Cauã beija a Júlia ela sempre fecha o olho Deve ser porque ela gosta muito dele quem concorda deixa um like❤,0.0,2025-04-16T21:38:38Z,not_toxic
CaWh022KuX4,@MariaAniele-s6h,Gente vocês perceberam que quando que é u caua beija Júlia  ela  sempre fecho o olho deve ser porque  ela gosta  muito dele  quem concorda  deixa  um 👍,0.0,2025-04-16T21:36:33Z,toxic
CaWh022KuX4,@AmandaCampos-vk7tq,Eu amo assistir os seus vídeos bjs e abraços pra todos vocês,1.0,2025-04-16T13:16:09Z,not_toxic
CaWh022KuX4,@katlenlaryssa,Esse Artur é bocó,0.0,2025-04-16T12:07:55Z,not_toxic
CaWh022KuX4,@LeonardoHenrique-t8y,Gini teminou mas caju,0.0,2025-04-16T04:54:00Z,not_toxic
CaWh022KuX4,@Todinho9097,😐,0.0,2025-04-16T03:01:20Z,not_toxic
CaWh022KuX4,@VcDecide012,Gente isso nn vai prestar kkk o Rezende vai acabar descobrindo,0.0,2025-04-16T02:40:31Z,toxic
CaWh022KuX4,@biancasonciim.,O susto que eles tomaram kkkkk,0.0,2025-04-16T02:03:23Z,toxic
CaWh022KuX4,@CenildaSantos-z5n,adoro seus vídeos rezendee....cajuu shipo mttoooo 🥹,2.0,2025-04-16T00:28:41Z,not_toxic
CaWh022KuX4,@LarissaRaynara,"Essa Giovana não ajuda em nada,essa chata",1.0,2025-04-15T23:16:47Z,not_toxic
CaWh022KuX4,@leyrianealves9727,Cadê o Pedro engraçado cheio de brincadeira trollagem virou papai mesmo hein papai Pedro Afonso 👊🏻😅😅😅 🤷🏻‍♀️🤷🏻‍♀️,0.0,2025-04-15T23:16:24Z,not_toxic
CaWh022KuX4,@leyrianealves9727,O Pedro Afonso virou pai mesmo hein deixou a casa o o gato saiu e os ratos fez a festa que que tá acontecendo virou pai mesmo hein🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️,0.0,2025-04-15T23:15:18Z,not_toxic
CaWh022KuX4,@StellaChristine-iu8pp,Mano certeza q no off eles ficam,2.0,2025-04-15T23:09:23Z,not_toxic
CaWh022KuX4,@bibikplayerofc,"AAAAA,VOU SURTAR,TO MUITO OBCECADA POR CAJUUU,COMO ISSO E POSSÍVEL?ALGUÉM SABER EXPLICARRR",0.0,2025-04-15T22:46:30Z,not_toxic
CaWh022KuX4,@high-endcodeclub1377,Esse cara é meloso dms prediro o vini,1.0,2025-04-15T22:44:55Z,not_toxic
CaWh022KuX4,@JKlobinho,@Ronazim,0.0,2025-04-15T22:44:43Z,not_toxic
CaWh022KuX4,@BeatrizLetícia-o3k,Tá indo genteeeee,0.0,2025-04-15T22:36:47Z,not_toxic
CaWh022KuX4,@saramoreira5623,Estão mas juntos que Nunk ❤,0.0,2025-04-15T22:34:11Z,not_toxic
CaWh022KuX4,@Franciscamaria-ks7qu,❤❤❤❤❤,0.0,2025-04-15T22:01:59Z,not_toxic
CaWh022KuX4,@MariaVitóriaDejesussantos-i1h,Aaaa❤❤❤❤🎉,0.0,2025-04-15T21:49:37Z,not_toxic
CaWh022KuX4,@PedroPauloNCC,Mostra tudo que vcs aprotaram .,0.0,2025-04-15T21:15:49Z,not_toxic
CaWh022KuX4,@gabrielweiss332,IMPRESSIONTANTE COMO A ANANDA É IGNORADA KAKAKAKKAKAKAKA,2.0,2025-04-15T21:11:39Z,not_toxic
CaWh022KuX4,@nazaresilva3259,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.0,2025-04-15T21:08:45Z,not_toxic
CaWh022KuX4,@CAROILNE-s8p,Cauã. CAROiL 😊,1.0,2025-04-15T21:00:26Z,not_toxic
CaWh022KuX4,@CAROILNE-s8p,Júlia 😡😡😡,1.0,2025-04-15T21:00:03Z,not_toxic
CaWh022KuX4,@VictorOliveiraventuradeSouza,Oxi oq que o Rafinha tá casando ai,2.0,2025-04-15T20:56:05Z,not_toxic
CaWh022KuX4,@TalissaLopes-k8s,❤❤❤❤❤😊,1.0,2025-04-15T20:55:22Z,not_toxic
CaWh022KuX4,@EMILLYavl,Grava o restoooooo,0.0,2025-04-15T20:15:43Z,not_toxic
CaWh022KuX4,@EMILLYavl,Eles lá trás akakkaka,0.0,2025-04-15T20:13:55Z,not_toxic
CaWh022KuX4,@gleizypriscilasilvaferras2730,Espero que não de ruim quando o pedro chegar na casa dele kkk o importante que o caju está juntos mais um vez ❤❤❤❤🎉,6.0,2025-04-15T20:03:14Z,toxic
CaWh022KuX4,@ManuelAntonia-i9r,Cajuuuuuuuuuuuuuuiuuu voltouuuuuuuuuuuuuuuuuuu,0.0,2025-04-15T19:52:35Z,toxic
CaWh022KuX4,@CarolinaGuedes-uz3cp,O rafinha namora a bordes,0.0,2025-04-15T19:41:08Z,not_toxic
CaWh022KuX4,@Belly-t7r,O rafa e a borges terminou,0.0,2025-04-15T19:38:24Z,not_toxic
CaWh022KuX4,@CarlotaSoqueiro,O casal mais lindo da Internet 😍😍😍,6.0,2025-04-15T19:32:13Z,not_toxic
CaWh022KuX4,@joaopaulodesouza4346,Gi só não faz o q fiz q da errado kkk ainda bem q sabe q seu agora Rafinha  mds  até imagino versão gi e vini mais novo  se gi e vini não deu certo por imaturidade  Rafinha vem de só ilusão  kk coitado kk,0.0,2025-04-15T19:15:29Z,toxic
CaWh022KuX4,@ruamph,Ansiosa de mais pra assistir a outra parte😅😅😊,8.0,2025-04-15T19:06:17Z,not_toxic
CaWh022KuX4,@IrisDavid-x1u,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=713"">11:53</a> que fofos ❤❤❤",11.0,2025-04-15T18:33:06Z,not_toxic
CaWh022KuX4,@AdriellyVaz-n9p,"gicardoni <a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=348"">5:48</a>",1.0,2025-04-15T18:32:46Z,not_toxic
CaWh022KuX4,@AdriellyVaz-n9p,"Rezende Giovana casal de <a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=336"">5:36</a>",1.0,2025-04-15T18:32:31Z,not_toxic
CaWh022KuX4,@AdriellyVaz-n9p,"👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 <a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=296"">4:56</a>",1.0,2025-04-15T18:31:50Z,not_toxic
CaWh022KuX4,@AdriellyVaz-n9p,"gicardoni <a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=271"">4:31</a>",1.0,2025-04-15T18:31:28Z,not_toxic
CaWh022KuX4,@AdriellyVaz-n9p,"Júlia Pimentel casal Cauã Souza casal lindas ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ <a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=253"">4:13</a> 💍💍💍💍💍💍💍😍😍😍😍💍💍💍😍",1.0,2025-04-15T18:31:13Z,not_toxic
CaWh022KuX4,@AliceesilvaSantos,L,0.0,2025-04-15T18:18:40Z,not_toxic
CaWh022KuX4,@vivianesabino2839,Caua tá atacante se é louco,0.0,2025-04-15T18:08:08Z,not_toxic
CaWh022KuX4,@sergiofilho-cw5zy,CASAIS TEEN: <br>1- Cauã e Júlia😍❤️<br>2-Adur e a Ananda ❤️ <br>3-Rafinha e a novata na casa ❤️<br>OBS: Pedro virou dono de Creche e Cupido de casais teen 😂😂😂😂,11.0,2025-04-15T17:59:41Z,not_toxic
CaWh022KuX4,@TaisTrindade-e6m,Giovanna muito nervosinha,0.0,2025-04-15T17:54:38Z,not_toxic
CaWh022KuX4,@sergiofilho-cw5zy,O Adur é tipo o Vini e o Rafinha é o novo Adur kkkkk Hehe mestre e aluno,11.0,2025-04-15T17:53:40Z,toxic
CaWh022KuX4,@diegosousa9440,😎✌️🙌🤝🙏🙏👍☺️😀🫶,0.0,2025-04-15T17:50:16Z,not_toxic
CaWh022KuX4,@BlendaRibeiro-k5z,O Rafa superou a borges rapido,2.0,2025-04-15T17:46:16Z,not_toxic
CaWh022KuX4,@CristianCristino-o9i,Cauã e muito bom de vídeo mto engraçado  o moleque tem desenvolto 🎉kkkkkk Júlia e Cauã são lindos pra caralhoooo !!!,28.0,2025-04-15T17:17:02Z,not_toxic
CaWh022KuX4,@DIEGOALVES-yp4gk,MIM AJUDA AVISA CAROLZINHA GARCIA ESTOU INTERESSADO EM NELA SOU ESTADO DE SERGIPE SOLTEIRO 32 ANOS EVANGELICO ESCOLHER VOÇE NAMORA E CASAR DAR UMA CHANCE PARA MIM FALAR COMIGO,0.0,2025-04-15T17:16:49Z,not_toxic
CaWh022KuX4,@Dailton-io5by,Pelo menos a novela deu uma melhorada,6.0,2025-04-15T17:12:26Z,not_toxic
CaWh022KuX4,@netofilho5291,A o Cauã  você tem uma conhada muito  ciúmes  e a irmã  da ju,0.0,2025-04-15T17:09:42Z,not_toxic
CaWh022KuX4,@netofilho5291,Caju,0.0,2025-04-15T17:08:42Z,not_toxic
CaWh022KuX4,@netofilho5291,Aaaaaaaaaaaaaa,0.0,2025-04-15T17:06:49Z,not_toxic
CaWh022KuX4,@hamiltacavalcante3223,11,0.0,2025-04-15T16:52:02Z,not_toxic
CaWh022KuX4,@thomasbeyersdorf,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=13"">0:13</a>  Namorada Sim Julia",0.0,2025-04-15T16:51:53Z,not_toxic
CaWh022KuX4,@BruneiPdp,O Rafinha parou de ir no za pra ir pra i,1.0,2025-04-15T16:49:08Z,not_toxic
CaWh022KuX4,@VASCAOPARAHYBA,CAJUUUUUUUUUUU,0.0,2025-04-15T16:42:44Z,not_toxic
CaWh022KuX4,@Amanda-y8u,As meninas delira quando vê o selinho de caju 😂😂❤,8.0,2025-04-15T16:42:04Z,not_toxic
CaWh022KuX4,@Veridianedossantosrohleder,"<a href=""https://www.youtube.com/watch?v=CaWh022KuX4&amp;t=716"">11:56</a>  até que em fim o beijo hahahaha ❤❤❤",8.0,2025-04-15T16:41:30Z,not_toxic
CaWh022KuX4,@LeandraCastro-i1k,Kkkkkkkk kkkkkkkk kkkkkkkk 😂😂😂,0.0,2025-04-15T16:26:20Z,toxic
CaWh022KuX4,@Marcos011-07,"MDS MN kkk Rafinha já tá querendo outra ,Borges se deu bem se livrando",3.0,2025-04-15T16:20:16Z,not_toxic
CaWh022KuX4,@AnaAlice-z2j,Casal lindo shipo muito ❤❤❤,1.0,2025-04-15T16:17:10Z,not_toxic
CaWh022KuX4,@SilvaWe,Rafinha nem pára de gravar com Zanella já está com Pedro,8.0,2025-04-15T16:17:10Z,not_toxic
CaWh022KuX4,@isaacruas2626,legal,1.0,2025-04-15T16:16:39Z,not_toxic
CaWh022KuX4,@AnaJulia-j5c5p,Já é o oitavo selinho,1.0,2025-04-15T16:14:32Z,not_toxic
CaWh022KuX4,@HelenaVictoria-bela123,Quando o caua abaixou eu jurei que eia ter pedido de namoro,0.0,2025-04-15T16:14:11Z,not_toxic
CaWh022KuX4,@MariiiMaciell14,Bah a hora que ele se ajoelhou o público:&quot;😮&quot; 2 segundos depois dele se ajoelhar:&quot;🤡&quot; foi bem isso kkkkk,20.0,2025-04-15T16:01:01Z,toxic
CaWh022KuX4,@MarcellaVicente-v4l,Salve Rafinha e ARDU,0.0,2025-04-15T15:57:39Z,not_toxic
CaWh022KuX4,@melyssamilani6402,O adur não me respondeu 😭😭😭😭😭😭,0.0,2025-04-15T15:55:40Z,not_toxic
CaWh022KuX4,@melyssamilani6402,O adur não me respondeu 😭😭😭😭😭😭,0.0,2025-04-15T15:55:17Z,not_toxic
CaWh022KuX4,@MarcellaVicente-v4l,CAUÃ LINDOOOOO,1.0,2025-04-15T15:54:49Z,not_toxic
CaWh022KuX4,@RPZIN_game,Guria faz escandalo quando ve um selinho credo crescem,1.0,2025-04-15T15:51:26Z,not_toxic
CaWh022KuX4,@elianaqueiroz3549,Aii que fofoss❤🥺,2.0,2025-04-15T15:50:46Z,not_toxic
CaWh022KuX4,@JoseMailsonvaleriodasilva,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,1.0,2025-04-15T15:45:36Z,not_toxic
CaWh022KuX4,@milenavlogsalves581,Aí meu deus amo ❤,0.0,2025-04-15T15:32:00Z,not_toxic
CaWh022KuX4,@HeitorSilva-hh5sr,🤗🤗🤗🤗🤗🤗👏🏽👏🏽👏🏽👏🏽,0.0,2025-04-15T15:28:15Z,not_toxic
CaWh022KuX4,@dirdudustsmarisjfjdrurjdjf9914,Eu já estou no vapoooo,3.0,2025-04-15T15:28:05Z,not_toxic
CaWh022KuX4,@jazieldsouza,T,0.0,2025-04-15T15:27:54Z,not_toxic
CaWh022KuX4,@ÔhRafaYT,"nossa a hora que o pedro ver este video ele vai surtar 😂😂😂😂😂😂 ele deixou bem claro,nada de festas😂😂😂😂😂😂😂😂😂😂",21.0,2025-04-15T15:27:34Z,not_toxic
CaWh022KuX4,@DaniloLombardo-d4r,Caju,0.0,2025-04-15T15:14:43Z,not_toxic
CaWh022KuX4,@marianaalmeidaoliveira5986,"Ai gente não tem nem como eles serem só amigos, depois desse tanto de selinhos",28.0,2025-04-15T15:06:06Z,not_toxic
CaWh022KuX4,@EmillyMarques-wi6do,Amo vcs ❤️,0.0,2025-04-15T15:05:15Z,not_toxic
